11418,12
11418,35
11418,10749
11153,35
11153,12
11153,10749
2280,14
2280,18
2280,35
2280,10749
2280,10751
11077,35
28597,35
10396,28
10396,12
10396,80
10396,10749
10396,53
9944,18
9944,9648
9944,53
9944,80
850,35
850,10751
10154,35
10154,80
10154,10749
10366,28
10366,878
9349,53
9349,28
9349,878
9349,80
11963,28
11963,53
11963,9648
9096,12
1911,12
1911,14
1911,28
2900,18
2900,878
2900,53
10307,27
11601,27
11601,9648
11601,53
12105,16
12105,14
12105,10402
14,18
11001,28
11001,35
11001,80
9453,18
9453,36
9453,10749
704,35
704,10402
11797,27
17887,35
17887,10749
10669,18
10669,12
10669,53
11527,14
11527,12
28032,16
28032,18
28032,10751
28032,14
10398,80
10398,18
10398,9648
10398,53
6415,28
6415,12
6415,35
9638,27
9638,878
10576,27
10576,9648
10576,53
226,80
226,18
10388,28
10388,80
10388,18
10388,9648
10388,53
9346,35
9346,10749
861,28
861,12
861,878
14412,18
14412,53
14412,80
14412,10749
9377,35
11901,37
4929,37
11054,35
11054,10751
11054,10402
851,18
851,10749
16642,18
16642,10749
3767,18
3767,10749
3767,53
535,18
535,10402
535,10749
1654,28
1654,12
1654,10752
658,12
658,28
658,53
657,28
657,53
657,12
646,12
646,28
646,53
5689,10749
5689,12
5689,18
8052,18
8052,53
772,35
772,10751
772,12
772,80
550,18
404,18
36819,10751
36819,14
36819,878
36819,12
36819,35
11562,35
11562,18
8649,18
5548,28
5548,53
5548,878
5549,28
5549,12
5549,80
5549,878
5549,53
856,14
856,16
856,35
856,80
856,10751
699,12
699,28
699,53
709,12
709,28
709,53
253,12
253,28
253,53
660,12
660,28
660,53
11377,27
11377,9648
11377,53
492,14
492,18
492,35
9481,18
9481,9648
9481,53
9481,80
9008,18
9008,53
16281,27
16281,35
16281,14
16288,27
1694,878
1694,35
1694,27
476,80
476,18
37094,80
37094,18
37094,53
961,28
961,12
961,35
961,18
24831,27
11234,28
11234,878
11234,53
957,35
957,878
11886,16
11886,10751
11040,12
11040,37
11040,36
1621,35
1832,14
1832,35
1832,12
11663,35
11663,18
11663,10402
9289,28
9289,18
9289,36
9289,10752
11165,36
11165,28
11165,18
11165,12
11165,10752
24226,18
11379,35
11379,878
2039,35
2039,18
2039,10749
11943,12
11943,37
11481,18
11481,27
11481,53
2668,18
2668,14
2668,53
2668,9648
36643,12
36643,28
36643,53
9647,14
9647,35
9647,18
11787,35
11787,18
596,18
20334,35
20334,10749
11393,18
293,18
10998,10749
10998,18
10998,53
10998,27
10998,9648
9013,12
9013,35
9013,80
11005,18
2924,28
2924,80
2924,18
2924,9648
2924,53
177,35
177,18
9946,28
9946,14
9946,27
9946,9648
863,16
863,35
863,10751
9684,35
9684,18
9586,35
9586,18
10402,35
497,14
497,18
497,80
1715,18
25188,18
1439,18
1439,36
1439,10749
2277,35
2277,878
10137,16
10137,14
10137,10751
10137,35
49948,16
49948,10751
49948,10402
334,18
624,12
624,18
9563,18
1850,35
1850,18
1850,10749
926,35
926,10751
926,878
1213,53
1213,80
1213,18
10471,35
10400,18
3558,18
10384,27
10384,878
10384,53
632,35
632,18
632,10752
5924,80
5924,18
26617,18
10493,80
10493,53
10493,27
10493,18
16241,27
16241,18
16241,53
16241,878
9644,35
13342,35
14919,28
14919,12
14919,16
14919,10751
10406,35
10406,10751
1883,18
1883,36
2005,10402
2005,35
6279,10402
6279,35
11087,53
7305,28
7305,12
7305,18
7305,53
9475,18
8872,10402
8872,35
8873,10402
8873,35
11287,35
9869,18
9869,28
9869,53
9869,80
619,53
619,28
619,18
619,10402
619,10749
9374,14
9374,35
11259,12
11259,18
11259,10749
11259,37
11068,35
11068,18
11068,10749
1923,18
1923,9648
10158,35
10158,18
10206,28
10206,35
10206,27
9876,28
9876,35
10326,12
10326,14
10326,18
10326,878
10326,10749
9609,18
12143,80
12143,18
4234,27
4234,9648
9605,53
8374,28
8374,53
8374,80
1907,18
1907,12
1907,10749
1907,53
15655,16
15655,10751
14181,80
14181,18
14181,53
2787,53
2787,878
2787,28
2069,35
2069,80
28978,35
28978,18
901,35
901,18
901,10749
10098,35
10098,18
2155,53
11004,35
11004,18
4816,80
4816,18
11016,80
11016,18
11016,53
11296,18
11296,36
2067,878
622,27
622,9648
622,53
5693,18
5693,10751
287,35
287,10749
968,80
968,18
968,53
838,35
838,18
16958,28
16958,80
16958,18
16958,53
3114,37
8333,28
8333,12
8333,80
8333,53
820,18
820,53
820,36
8989,35
8989,10751
8989,14
918,35
918,10749
11176,12
11176,35
11176,10751
11899,10749
11899,35
11899,10751
18890,16
18890,878
18890,10751
462,18
9532,27
1541,18
1541,53
1541,80
1541,12
17443,80
17443,18
17443,9648
17443,53
8469,35
925,18
13939,28
13939,80
13939,18
13939,53
996,18
996,9648
996,53
1498,878
1498,28
1498,12
1498,35
1498,10751
1497,878
1497,12
1497,28
1497,35
1497,10751
1499,28
1499,12
1499,35
1499,10751
1499,14
1499,878
1880,28
1880,53
11690,28
801,35
801,18
801,10752
11520,35
11520,10751
11520,10749
1879,35
1879,18
1879,10749
2085,28
2085,80
2085,53
9960,53
9960,12
9960,18
3082,18
3082,35
990,18
840,878
840,18
2291,18
2291,9648
2291,27
13531,35
13531,18
16620,18
16620,10402
526,12
526,18
526,14
526,10749
243,35
243,18
243,10749
243,10402
10501,12
10501,16
10501,35
10501,10751
11478,80
11478,18
11478,53
879,12
879,14
879,35
879,10751
17529,37
11327,18
11327,80
1700,18
1700,53
10774,18
10083,28
10083,18
10083,53
11356,35
10747,18
10747,37
10559,80
10559,18
10559,878
10559,53
10479,28
10479,12
10479,18
10479,36
10479,10752
13665,35
13665,18
13665,10749
12309,35
1552,35
1552,18
1552,10751
106,878
106,28
106,12
106,53
11027,10749
11027,80
11027,18
10468,35
10468,18
1359,53
1359,18
1359,80
4967,35
10784,18
10784,10402
10784,10749
10242,18
10242,27
10242,53
11654,27
11654,53
11654,10749
10518,53
11977,35
3536,28
3536,18
3536,53
3536,10752
1443,18
1443,10749
889,878
889,35
889,10751
889,10749
10564,35
10564,18
10564,10749
98,28
98,18
98,12
16395,27
16395,53
5491,28
5491,878
5491,10752
5683,12
5683,35
10567,16
10567,10751
10642,18
10642,35
10642,10749
10642,10751
9285,35
9285,12
10569,28
10569,35
10569,80
955,12
955,28
955,53
8584,12
8584,28
8584,35
8584,37
962,12
962,35
962,18
668,12
668,28
668,53
691,12
691,28
691,53
698,28
698,12
698,53
698,878
682,12
682,28
682,53
9600,80
9600,35
2768,53
2768,18
2768,80
2768,10749
10911,28
10911,12
10911,18
10911,10752
6003,18
6003,10749
11072,37
11072,35
13368,35
13368,10402
13368,10749
985,18
985,14
985,27
985,878
14002,99
10648,28
10648,80
10648,53
11368,80
11368,18
11368,53
1551,18
1551,27
1551,878
1551,53
10246,35
15239,878
15239,28
15239,35
15239,27
15762,35
15762,27
15762,878
169,878
169,28
169,53
865,28
865,878
9663,28
9663,12
9663,10749
9663,878
9659,12
9659,28
9659,53
9659,878
8810,12
8810,28
8810,53
8810,878
9355,28
9355,12
9355,878
1727,28
1727,12
1727,35
1727,10749
635,27
635,9648
635,53
10068,18
10068,10749
11495,14
11495,18
11495,27
11495,28
11495,53
9679,28
9679,80
9679,53
17814,28
17814,80
11879,18
11879,27
11879,53
592,80
592,18
592,9648
9040,80
9040,18
9040,36
25364,18
6978,28
6978,12
6978,35
6978,14
3133,80
3133,18
10571,35
10571,18
10571,10749
479,28
479,12
479,80
479,53
7450,16
7450,28
7450,878
7450,10751
7450,12
7443,16
7443,35
7443,10751
2123,35
2024,18
2024,36
2024,10752
2024,28
2133,18
9702,28
9702,80
9702,18
9702,53
15379,28
15379,12
15379,53
15379,10752
8348,28
8348,12
8348,35
8348,80
4244,14
4244,35
4244,10751
4247,35
20770,35
1052,18
1052,9648
1052,53
1788,18
1788,10751
1788,10402
1788,10749
36657,12
36657,28
36657,878
2655,18
2655,27
2655,9648
2655,53
93,80
93,18
93,9648
93,53
10276,35
11624,35
11686,36
11686,35
12107,14
12107,35
12107,10749
12107,878
10641,18
10641,10749
6282,35
6282,18
6282,10402
6282,10749
9383,28
9383,878
9383,53
5551,28
5551,12
5551,53
2360,80
2360,35
11589,12
11589,35
11589,10752
26515,14
26515,27
11856,28
11856,12
11856,35
11856,18
13567,27
10860,35
10860,18
10860,10749
10393,35
8843,27
8843,878
8843,53
37136,35
37136,80
37137,35
37137,80
3110,18
3110,37
9651,12
9651,14
9651,28
9651,878
11398,80
11398,28
11398,12
1588,35
12211,28
12211,14
12211,878
10480,35
10480,80
10480,53
10685,9648
10685,53
1619,28
1619,80
1619,18
1619,53
786,18
786,10402
10562,9648
10562,53
12212,27
16,18
16,80
16,10402
13785,35
10637,18
9003,27
9064,27
9064,53
11569,27
11569,53
11569,10752
469,35
469,18
2161,12
2161,878
10973,12
10973,27
10973,878
10787,27
10787,878
10461,28
10461,18
10461,53
10461,80
1485,80
1485,53
1597,35
1597,10749
641,80
641,18
10687,18
10687,10752
2134,53
2134,12
2134,14
2134,878
2134,10749
71,18
71,35
71,10402
1636,14
1636,35
1636,10749
10647,18
10647,10749
11531,9648
11531,53
11531,27
4327,28
4327,12
4327,35
4327,80
4327,53
4958,14
4958,18
9678,35
9678,14
9678,10749
11978,18
8870,53
8870,28
8870,878
681,12
681,28
681,53
8452,878
10862,18
10862,10749
8871,10751
8871,35
8871,14
10481,35
10481,10751
10876,18
9741,878
9741,53
9741,18
11849,28
11849,12
11849,14
11849,878
11983,28
11983,12
11983,18
11983,10749
11983,53
11678,28
11678,12
11678,53
2669,28
2669,18
2669,36
2609,35
708,28
708,12
708,53
1857,16
10673,80
10673,18
2604,18
2604,10752
11064,35
107,53
107,80
392,35
392,18
392,10749
8859,35
11688,12
11688,16
11688,35
11688,10751
11688,14
3981,35
3981,10749
711,18
2046,27
2046,18
2046,53
2046,9648
8358,12
8358,18
5994,35
5994,18
5994,10749
5994,14
1493,35
1493,80
1493,28
134,28
134,12
134,35
10577,53
10577,27
11973,18
11973,53
1900,53
1900,18
1900,80
10873,18
10873,27
15739,35
15739,18
15739,10751
15739,10402
15413,35
15413,10751
2623,18
2623,10749
9989,28
9989,80
9989,18
9816,18
9816,10751
9816,10749
9816,10402
5955,80
5955,18
5955,9648
5955,53
11191,35
11191,18
11191,10749
2018,35
96,28
96,35
96,80
90,28
90,35
90,80
12919,18
12919,35
12919,10749
12919,10751
17159,35
10110,18
10110,36
10110,10752
764,27
2614,28
2614,35
2614,878
580,12
580,53
1547,27
1547,35
10019,14
10019,35
10019,10749
11649,28
11649,14
11649,878
11649,12
11649,53
13509,27
13509,35
13509,28
13509,14
13509,878
10984,27
10984,53
9740,80
9740,18
9740,53
9740,27
10878,35
10878,80
10878,10749
1921,18
1921,10749
12138,28
12138,12
12138,35
12138,53
12138,80
6073,28
6073,35
6073,80
6073,10749
2749,28
2749,80
2749,53
17466,28
17466,80
17466,18
17466,9648
17466,53
9594,53
9594,28
9594,80
9594,18
4587,35
4587,18
4587,10749
11454,80
11454,27
11454,53
4192,9648
14052,35
853,10752
10877,28
10877,80
10877,53
77,9648
77,53
10833,80
10833,35
10833,10749
12658,35
12658,10749
10054,28
10054,35
10054,10751
10054,12
2043,80
2043,9648
2043,53
2043,28
4133,80
4133,18
56715,35
56715,14
56715,878
634,35
634,10749
634,18
10956,9648
10956,12
10956,35
10956,10749
10956,18
9519,80
9519,18
9519,53
9290,12
9290,35
13166,35
111,28
111,80
111,18
111,53
10477,28
1734,12
1734,28
1734,14
8095,18
8095,36
8095,10749
849,14
849,28
849,12
3784,18
3784,35
3784,10749
19494,35
9062,18
9062,10749
9476,12
9476,18
9476,10749
9476,28
808,12
808,16
808,35
808,10751
808,14
824,18
824,10402
824,10749
676,36
676,10749
676,10752
1406,28
1406,12
1406,35
1406,18
1406,37
1632,53
1632,80
1632,18
966,37
301,37
11896,80
11896,35
11090,28
11090,35
9397,28
9397,35
9397,878
9705,28
9705,80
9705,53
1089,28
1089,53
1089,80
759,35
759,10749
10297,35
10297,10749
10653,35
10653,18
10653,10749
9576,35
9576,10749
10865,16
10865,10751
10865,12
10865,878
1995,12
1995,14
1995,28
1995,53
10808,35
10808,10751
10808,10749
10808,14
9799,28
9799,80
9799,53
644,18
644,878
644,12
11826,80
11826,18
11826,53
10992,35
10992,10751
2140,28
2140,80
2140,53
4248,35
17612,18
17612,10749
11286,35
11697,37
976,18
10540,878
2114,12
2114,28
2114,16
2114,14
2114,878
2114,53
8835,35
11371,28
11371,80
11371,53
9517,80
9517,18
10868,18
9395,28
9395,12
9395,18
9395,53
14506,28
14506,12
14506,35
14506,14
9599,27
9599,878
7520,18
7520,10749
9602,35
9602,10749
3980,28
3980,35
3980,27
3980,878
3980,53
10651,28
10651,80
10651,53
10141,80
10141,35
10675,80
10675,18
10675,9648
10675,53
10130,18
2617,35
12144,16
12144,12
12144,10751
12120,35
12120,878
9604,28
9604,80
10925,35
10925,27
11503,27
11503,53
11966,35
11966,10751
11966,878
11966,18
2605,35
2605,10751
2605,878
8337,28
8337,27
8337,878
8337,53
9493,35
11352,14
11352,18
11352,10749
1648,12
1648,35
1648,878
4105,28
4105,53
4105,80
10142,18
10142,36
10142,10752
10134,28
10134,878
2210,10402
2210,35
2210,18
2210,10749
2210,878
10345,28
10345,35
10345,80
10222,28
10222,53
14372,12
14372,27
14372,28
14372,53
14372,878
9972,28
9972,12
9972,80
9972,18
9972,53
9494,35
9494,10749
9942,35
8867,28
8867,53
331,12
331,28
331,53
331,878
11467,35
11467,10749
1548,35
1548,18
869,53
869,878
869,28
869,12
2171,35
10135,28
10135,53
12150,18
12150,80
12150,9648
11185,80
11185,35
9618,28
9618,12
9618,35
6951,28
6951,35
6951,53
6951,80
6951,10751
2616,35
2616,18
2616,10751
249,35
249,18
249,53
2057,53
9880,35
9880,10751
9880,10749
5175,28
5175,35
5175,80
5175,53
11542,9648
11542,18
11542,14
11542,878
11542,53
11542,27
2770,35
2770,10749
12610,12
12610,16
12610,28
12610,35
12610,10751
1933,27
1933,18
1933,9648
1933,53
10972,27
10972,9648
1722,18
1722,36
1722,10749
9896,12
9896,35
9683,12
9683,35
9683,18
9683,10749
2779,35
2779,80
2779,9648
2779,10749
2779,53
2294,35
10016,28
10016,27
10016,878
8922,27
8922,53
16314,28
16314,12
16314,35
16314,10751
16307,27
16307,10402
16307,9648
16307,53
12508,10402
12508,18
12508,35
2176,18
2176,53
20857,35
20857,10749
2034,28
2034,80
2034,18
2034,53
27327,35
27327,14
27327,27
27327,10402
27327,53
11576,28
11576,12
11576,35
11576,80
15393,80
15393,18
15393,10749
15393,53
1644,53
1644,18
1644,9648
12103,53
11313,18
11313,9648
9398,35
10866,9648
10866,53
10866,18
9778,35
9778,10749
13550,27
13550,53
3172,28
3172,35
3172,80
3172,10749
1018,53
1018,18
1018,9648
984,28
984,80
984,53
14811,18
14811,10749
768,27
768,9648
768,53
2100,28
2100,18
2100,53
11091,35
11091,18
11091,10749
9081,16
9081,18
167,18
167,878
9378,27
9378,53
141,14
141,18
141,9648
11457,18
10778,80
10778,18
11456,9648
11456,53
11456,80
585,16
585,35
585,10751
10796,28
10796,878
10796,53
11088,28
11088,80
11088,18
11088,53
9889,35
9889,10749
671,12
671,14
671,10751
11469,12
11469,35
11469,14
1535,28
1535,80
1535,53
11033,27
11033,9648
11033,53
8738,28
8738,878
3604,878
10649,28
10649,80
10649,53
17689,18
17689,28
17689,80
17689,53
10847,12
10847,18
10847,53
10650,28
10650,80
10650,53
8007,28
8007,18
8007,53
8007,10752
161,53
161,80
11397,35
1903,18
1903,9648
1903,10749
1903,878
1903,53
9428,35
9428,18
1649,12
1649,35
1649,10751
1649,14
1649,878
8386,35
12589,28
12589,12
12589,16
12589,35
12589,10751
12589,14
12589,878
11232,35
11232,14
11232,10749
11232,878
120,12
120,14
120,28
11086,18
11086,10749
453,18
453,10749
10794,35
37257,18
37257,9648
37257,80
8489,18
855,28
855,36
855,10752
5279,18
5279,9648
5279,53
10950,18
1365,18
1365,10749
6440,18
6440,10749
14580,80
14580,18
6037,35
6037,80
6037,9648
6037,53
11857,35
11857,18
11595,53
11595,28
11595,35
11595,80
11595,18
9610,12
9610,14
9610,28
4965,28
4965,878
4965,53
11891,28
11891,35
11888,12
11888,35
11888,10751
150,53
150,28
150,35
150,80
150,18
10423,18
651,35
651,18
651,10752
11362,28
11362,12
11362,18
11362,53
2637,18
2637,27
2637,9648
10229,18
10229,10749
2084,35
2084,80
2084,53
11870,35
11870,10751
9884,28
9884,53
9884,18
11535,28
11535,878
11535,53
11212,28
11212,12
11212,35
11212,10751
11528,35
11528,10751
931,53
931,18
931,27
17130,28
17130,12
17130,35
17130,18
17130,10751
17130,10402
17130,10749
10592,18
10592,10752
8470,18
8470,53
8470,80
16690,12
16690,14
16690,16
16690,10751
39939,35
39939,80
39939,9648
9272,18
9272,27
9272,53
993,53
993,9648
10052,18
11979,18
11979,14
11979,27
9991,35
9991,18
2752,35
2752,10749
10590,28
10590,36
10590,10752
13225,14
13225,16
13225,878
13225,10751
2135,878
2135,12
2135,28
425,16
425,35
425,10751
425,12
1576,27
1576,28
1576,878
5851,28
5851,35
11006,28
11006,12
11006,35
21629,35
36586,14
36586,27
36586,28
36586,53
9275,35
9275,80
9275,18
9275,53
4547,80
4547,18
4547,53
14635,18
14635,10751
11560,18
11560,9648
11560,53
11560,80
11452,35
11452,10749
11590,18
11590,35
1537,28
1537,12
1537,80
1537,53
12149,18
12149,53
12149,80
11812,10749
11812,35
8346,35
8346,18
8346,10749
2565,14
2565,35
2565,878
2565,10749
12154,10751
12154,35
12154,18
11630,35
11630,10751
11892,80
11892,18
11892,53
9334,28
9334,14
9334,12
11470,27
11470,878
16643,35
16643,18
16643,10749
11468,80
11468,18
11468,9648
11468,53
9689,35
9689,18
557,14
557,28
12227,28
12227,12
12227,18
12227,10751
10985,35
10985,10751
2251,53
2251,18
245,18
245,35
245,10749
1894,12
1894,28
1894,878
4012,18
9026,35
9026,18
9026,36
9026,10749
15417,28
15417,12
15417,35
15417,10749
1957,18
1957,53
320,80
320,9648
320,53
9023,37
9023,16
9023,12
9023,35
9023,10751
4614,53
4614,28
4614,18
12277,28
12277,35
811,12
811,18
811,878
3132,28
3132,12
3132,35
3132,53
2501,28
2501,18
2501,9648
2501,53
9637,9648
9637,12
9637,35
12100,18
12100,28
12100,36
12100,10752
17898,27
11544,16
11544,10751
180,28
180,53
180,878
180,9648
2022,35
2022,10749
11982,10749
11982,35
11982,10751
21972,35
21972,18
21972,10751
21972,14
608,28
608,12
608,35
608,878
6278,12
6278,28
6278,14
4147,53
4147,80
4147,18
11442,27
11442,53
8869,28
8869,35
8869,27
8869,53
8665,18
8665,36
8665,53
10996,10751
10996,12
10996,16
10996,35
818,35
818,80
818,878
8764,35
2675,18
2675,53
2675,878
2675,9648
9488,28
9488,12
9488,10751
9962,18
9962,35
9962,10749
9573,80
9573,18
9573,9648
9573,53
7451,28
7451,12
7451,53
2750,35
2750,18
11484,12
11484,28
11484,878
11692,28
11692,35
11692,878
9266,12
9357,27
9357,53
9296,35
9296,18
9296,878
15070,28
15070,12
15070,18
15070,53
10323,12
10323,14
10323,10751
9595,28
9595,35
9595,10752
10859,28
10859,35
10859,10749
9544,27
9544,53
15516,27
15516,53
10611,35
10611,18
4108,28
4108,80
4108,53
12262,27
5506,35
5506,80
9093,10752
9093,12
9093,18
9093,10749
9039,28
9039,80
9039,18
9039,53
11013,35
11013,18
11013,10749
11529,35
11529,10749
10771,53
10771,28
10771,35
10771,878
9533,80
9533,53
9533,27
11868,27
12590,53
12590,27
12590,9648
1809,35
1809,18
1809,10749
13768,18
13768,10751
13768,14
13768,10749
13768,878
10994,18
1430,99
8051,35
8051,18
8051,10749
1613,53
1613,28
1613,35
1613,80
565,27
565,9648
10285,14
10285,27
10285,53
11009,18
11009,10402
11644,18
11644,9648
11644,53
24740,27
24740,9648
24740,53
11646,12
11646,18
11646,36
11646,10752
9645,27
9645,9648
9645,53
9012,99
9012,35
1360,18
1360,10749
12208,12
12208,28
12208,35
8427,28
8427,12
8427,35
8427,53
9021,14
9021,35
9021,10751
9280,53
9280,80
9280,10749
65,18
10712,18
10712,10749
672,12
672,14
672,10751
11880,27
11880,28
11880,53
13888,12
9538,27
9538,878
9538,53
11524,28
11524,80
11524,18
11524,53
36669,12
36669,28
36669,53
10426,35
2103,18
2103,878
2103,9648
2103,10749
9016,12
9016,16
9016,10751
9016,14
9016,878
25239,27
25239,53
14433,28
14433,18
14433,36
14433,10752
9932,35
9932,80
2757,35
2757,80
2757,18
7299,28
7299,878
7299,53
17360,28
17360,18
13497,18
13497,10749
13497,35
13497,10402
11852,35
11852,14
7303,35
7303,18
7303,10749
201,878
201,28
201,12
201,53
2755,18
2755,35
121,12
121,14
121,28
1429,80
1429,18
13435,18
13435,10749
3131,18
3131,36
3131,80
2642,35
2642,10749
11022,28
11022,80
11022,18
11022,53
11317,35
11317,18
11317,10751
11317,10749
4032,35
4032,18
4032,10751
16938,27
16938,9648
16938,53
640,18
640,80
1574,28
1574,35
1574,80
1574,18
1574,10402
590,18
423,18
423,10752
262,35
262,18
4912,35
4912,80
4912,18
4912,10749
4912,53
12090,35
10628,35
10628,12
10628,80
11078,28
11078,35
11078,80
11078,53
5968,35
5968,10749
10727,53
10727,27
9358,27
9358,9648
1647,28
1647,53
10894,18
10894,27
10894,53
10894,10749
10724,878
10724,28
10724,12
10724,53
10150,14
10150,16
10150,10751
29702,27
29702,9648
29702,53
9919,35
9919,10749
6038,28
6038,12
6038,35
6038,37
9480,14
9480,28
9480,80
9480,878
9480,53
14873,10751
14873,16
14873,12
12139,10751
12139,35
991,18
991,878
11615,18
11615,53
11615,80
11635,35
10623,28
10623,80
10623,18
9613,18
9613,9648
9613,53
10678,35
9567,28
9567,18
9567,10752
455,35
455,18
455,10749
10632,18
10632,28
10632,53
10632,80
12079,35
12079,80
12079,18
11571,12
11571,14
11571,10751
9557,35
6171,18
6171,27
6171,878
6171,53
11523,35
11523,10749
10782,28
10782,18
10782,9648
10782,53
10782,80
9341,28
9341,53
9341,12
9341,878
10735,35
17057,18
17057,9648
17057,53
8409,28
8409,18
1817,53
1817,18
9506,35
2662,27
11817,28
11817,35
11817,14
8326,12
8326,10751
8326,18
8326,35
994,80
994,18
994,53
994,9648
10514,878
10514,53
1714,18
1714,878
10743,28
10743,35
10743,53
10743,80
2832,9648
2832,53
18736,10751
18736,35
36658,12
36658,28
36658,878
36658,53
10708,35
10708,10751
604,12
604,28
604,53
604,878
10720,28
10720,35
10720,10749
10720,53
310,14
310,35
12,16
12,10751
9654,28
9654,80
9902,27
9902,53
2260,99
584,28
584,80
584,53
1088,18
1088,10751
11890,28
11890,35
11890,53
11890,10751
11916,37
8092,18
290,35
290,18
14817,35
14817,10751
10152,35
11375,28
11375,12
11375,35
11375,53
170,27
170,53
170,878
9471,28
9471,12
9471,35
1927,18
1927,28
1927,878
10327,35
14411,10751
14411,16
14411,12
296,28
296,53
296,878
302,53
302,80
22,12
22,14
22,28
8698,14
8698,28
8698,53
8698,878
8961,12
8961,28
8961,35
8961,53
8961,80
9486,12
9486,28
9486,35
3472,80
3472,18
3472,53
11894,35
11894,18
11894,10751
11894,10749
1996,28
1996,12
1996,14
1996,53
4464,18
4464,36
12279,28
12279,12
12279,35
12279,10751
12279,878
8273,35
8273,10749
8046,18
8094,18
10330,35
9257,28
9257,53
9257,80
6466,27
2055,37
14926,35
2771,35
2771,18
10923,28
11206,27
11206,80
11206,53
636,18
636,9648
636,878
11898,35
11898,18
9362,28
9362,27
19542,18
19542,10749
936,35
936,80
12268,35
12268,9648
10999,28
10999,12
10999,53
10610,53
10610,14
10610,28
10610,35
2830,35
2830,10749
11351,27
11351,53
11547,27
7270,35
7270,18
7270,80
7270,53
1428,28
153,18
11293,35
11293,80
11293,18
8408,27
8408,878
2687,35
2687,14
2687,878
28942,27
28942,878
28942,53
10739,35
10739,10749
12767,9648
12767,53
13156,35
13156,18
13156,10751
277,14
277,28
277,53
9707,35
9707,27
9707,53
9707,9648
9707,14
7288,28
7288,35
7288,53
10159,12
10159,28
10159,35
10159,53
10934,10749
837,27
837,9648
837,878
821,18
821,36
16563,35
16563,18
16563,37
16563,10402
891,18
891,36
891,9648
891,53
11806,35
11806,10751
10438,10751
10438,35
650,80
650,18
9874,28
9874,80
9874,53
29161,27
29161,53
4543,35
11046,12
11046,18
11046,28
11046,36
11046,10752
7442,18
7442,80
7442,53
6723,28
6723,80
6723,18
6723,53
9871,18
9871,27
11364,18
2116,53
2116,80
2116,18
1584,35
1584,10402
2056,18
2056,35
322,53
322,80
322,18
322,9648
11059,27
11059,28
11059,53
11775,80
11775,35
11775,10749
24,28
24,80
11329,18
11329,53
9373,27
9839,18
9839,10749
9839,12
9839,10752
13920,18
4256,35
10009,12
10009,16
10009,10751
1807,18
1807,80
20312,12
20312,35
20312,18
20312,14
20312,9648
10922,18
10922,53
10922,10749
13537,18
13537,36
605,12
605,28
605,53
605,878
10719,35
10719,10751
10719,14
508,35
508,10749
508,18
11846,35
11846,10749
10715,16
10715,35
10715,10751
8619,12
12146,53
12146,37
12146,12
10588,35
10588,14
10588,10751
4970,27
4970,53
470,18
470,80
470,53
10147,18
10147,35
10147,80
10756,53
10756,14
10756,35
10756,10751
10756,9648
9562,28
9562,12
9562,878
9556,28
9556,878
9556,80
10952,53
10952,80
10952,18
860,53
860,878
11002,12
11002,18
11002,28
11002,10749
5143,35
5143,18
11384,28
11384,35
11384,80
8010,28
8010,14
8010,878
10407,35
10407,10749
9292,28
9292,12
9292,35
11850,27
11850,9648
11850,878
11850,53
951,35
9319,28
9319,53
2007,18
3112,53
3112,80
10413,28
10413,12
10413,18
10413,53
1825,28
1825,18
10538,28
10538,12
10538,53
11092,18
11092,53
11092,80
11092,9648
11509,28
11509,80
11509,18
11509,37
10021,35
14746,28
14746,53
14746,10402
11824,35
11824,14
11824,10749
9846,28
9846,80
9846,53
483,35
483,80
483,53
10166,12
10166,14
10166,27
6069,14
6069,27
6069,35
11676,28
11676,12
11676,35
12545,18
12545,36
12545,10402
618,18
618,36
618,10752
995,12
995,37
1594,35
1594,80
916,28
916,80
916,18
916,53
11610,35
11610,18
11610,10749
11821,35
11821,10749
10023,28
10023,35
10023,80
11519,28
11519,35
11811,35
11811,27
11811,53
2742,80
2742,18
37719,35
10028,10749
10028,10402
10028,10751
616,18
616,28
616,10752
616,36
587,12
587,14
587,18
6964,18
6964,35
6964,10749
1792,35
3635,18
3635,10749
122,12
122,14
122,28
11820,18
11820,10749
11093,18
504,80
504,18
11007,35
2289,18
9620,28
9620,12
9620,9648
9620,878
9620,53
10601,12
10601,14
10601,10751
14844,35
14844,10749
5966,35
5966,10749
10718,28
11034,18
11034,10749
22584,10752
22584,28
22584,12
22584,18
22584,10749
22584,53
5205,99
14239,16
14239,35
14239,14
11708,10402
11708,12
11708,14
11708,35
11708,10751
1954,878
1954,53
13476,35
13476,10749
11194,99
11194,28
11194,12
13505,35
13505,80
14292,18
14292,36
1278,18
1278,10749
11023,80
11023,18
1824,35
1824,10749
11951,28
11951,53
11951,18
9838,28
9838,12
9838,35
2099,28
2099,80
2099,53
11132,35
9352,35
615,18
11217,35
11217,27
10677,18
10677,10749
13572,28
13572,12
13572,80
13572,18
13572,53
2023,37
2023,12
9384,35
9384,80
17047,35
10591,35
1586,53
1586,9648
11169,9648
11169,28
11169,18
11169,53
11169,80
924,14
924,27
924,28
38,878
38,18
38,10749
11081,28
11081,80
11081,9648
11081,53
9541,35
9541,10749
5516,35
5516,80
5516,53
11024,9648
11024,14
11024,12
11024,35
10544,28
10544,12
10544,18
10544,36
1487,14
1487,28
1487,878
13700,16
13700,10751
11137,35
